;;;;;;;;;;;;;;;;;;;;;;;
"024679";"LICEO TOMAS EASTMAN";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";104;50,88;50,25;50,9;50,27;47,54;51,26;50,35;8,19;9,6;9,54;8,69;7,77;10,94;8,47;"20152"
"049197";"I. E. VERSALLES";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";27;49;53,7;50,7;48,63;47,93;53,96;50,26;8,08;11,53;10,6;9,33;7,47;12,55;9,97;"20152"
"063651";"LICEO TOMAS EASTMAN";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";29;43;44,07;43,62;43,34;44,79;43,55;42,21;6,72;7,55;8,85;7,76;5,12;8,95;8,2;"20152"
"075721";"I. E. DAMASCO";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";14;48,5;45,43;49,93;48,86;50,79;46,29;48,5;8,43;9,5;12,45;6,42;6,3;11,46;10,75;"20152"
"090092";"I. E. EL GUAYABO";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";17;48,65;48,06;50,35;47,82;48,06;48,71;51;7,94;7,03;7,33;6,78;9,97;10,29;6,75;"20152"
"113779";"I. E. JESUS MARIA ROJAS  PAGOLA";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";49;52,55;53,08;52,27;50,76;49,65;53,73;52,16;7,64;10,77;8,89;7,52;7;12,56;8,69;"20152"
"129981";"INSTITUTO REGIONAL COREDI - SEDE PRINCIPAL";"05679";"SANTA BARBARA";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";50;45,02;43,88;44,38;45,88;43,92;45,2;44,72;6,92;12,83;11,42;9,07;7,1;15,07;9,81;"20152"
"002618";"COLEGIO CARDENAL ANIBAL MUQOZ DUQUE";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";124;50,1;50,48;51,51;49,34;46,81;52,49;51,42;7,98;9,45;9,92;8,17;7,33;10,99;9,94;"20152"
"002626";"COLEGIO MONSEQOR MIGUEL ANGEL BUILES";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";16;48,06;48,06;48,81;50,75;47,75;49,38;48,06;8,37;9,86;11,39;9,8;7,22;12,16;8,47;"20152"
"002634";"I. E. ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";72;53,08;54,03;55,19;54,28;50,61;55,65;52,74;7,28;8,47;9,26;8,4;8,66;9,63;8,05;"20152"
"043844";"COLEGIO TECNICO NUESTRA SEÑORA DE LAS MISERICORDIAS";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";24;54;54,38;53,92;50,92;53,08;55,58;53,17;8,45;10,9;9,53;8,1;10,74;12,47;7,91;"20152"
"051284";"LICEO PORFIRIO BARBA JACOB";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";24;45,08;48,46;50,5;47,92;50,67;50,04;47,96;6,33;10,04;9,74;6,66;9,36;10,45;9,49;"20152"
"067512";"COLEGIO CARDENAL ANIBAL MUQOZ DUQUE";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";15;44,07;37,8;43,93;42,13;44,07;37,13;41,87;8,45;8,59;8,83;7,09;9,07;8,84;8,03;"20152"
"110809";"I. E. SAN ISIDRO";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"TARDE";13;43,92;40,77;45,54;45,69;43,77;41,77;45,62;7,64;6,71;8,66;5,59;6,43;7,05;7,05;"20152"
"114561";"CIBERCOLEGIO UCN";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"NO OFICIAL";"SABATINA - DOMINICAL";11;58,27;56,36;60,73;57,18;68,18;60,45;56,55;10,03;8,72;9,1;10,25;17,81;13,65;7,84;"20152"
"138818";"I. E. R. HOYO RICO";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";18;47,39;48,39;45,89;47;48,17;48,83;46,94;7,06;6,93;8,07;6,32;7,44;9,83;8,22;"20152"
"152165";"I.E. MARCO TOBÓN MEJÍA";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";85;50,46;50,07;50,35;48,81;49,01;51,46;48,62;8,14;11,79;11,62;9,62;8,97;13,06;9,79;"20152"
"168054";"I.E.R. BOCA DEL MONTE - SEDE PRINCIPAL";"05686";"SANTA ROSA DE OSOS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";5;43;40,6;39;41,2;44,2;41,6;40,8;1,87;4,67;4;3,63;10,85;6,07;2,59;"20152"
"001289";"LICEO SAN LUIS GONZAGA";"05042";"SANTAFÉ DE ANTIOQUIA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";126;50,33;47,48;48,77;46,48;46,83;48,1;48,37;8,63;9,92;9,93;8,02;6,2;11,14;9;"20152"
"051102";"COLEGIO ARTURO VELASQUEZ ORTIZ";"05042";"SANTAFÉ DE ANTIOQUIA";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";13;42,69;36,54;40,08;39,69;43,31;34,92;41,38;5,85;6,63;8,97;4,35;2,78;6,33;8,1;"20152"
"089904";"COLEGIO ARTURO VELASQUEZ ORTIZ";"05042";"SANTAFÉ DE ANTIOQUIA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";41;49,39;47,02;48,22;48,73;45,76;48,66;48,22;7,82;10,93;9,99;9,24;5,32;12,66;9,51;"20152"
"093955";"INSTITUTO ARQUIDIOCESANO URBANO Y RURAL -IAUR-";"05042";"SANTAFÉ DE ANTIOQUIA";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";66;45,83;44,62;43,65;42,94;46,33;44,65;44,39;8,47;9,73;11,53;8,09;7,68;11,58;10,33;"20152"
"144048";"COLEGIO ARTURO VELASQUEZ ORTIZ";"05042";"SANTAFÉ DE ANTIOQUIA";"ANTIOQUIA";"A";"OFICIAL";"SABATINA - DOMINICAL";74;42,59;41,01;39,8;40,99;44,85;41,89;40,86;7,21;7,86;8,76;6,02;5,65;8,15;7,84;"20152"
"002659";"I.E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";21;54,14;57,52;55,19;55,14;51,57;59,48;54,57;6,95;8,04;9,44;8,56;8,32;10,34;8,69;"20152"
"033886";"LICEO PEDRO PABLO CASTRILLON";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";12;46,75;45,5;49,5;48;47,58;46,17;48,83;9,28;10,6;9,67;8,92;3,42;10,99;8,96;"20152"
"090175";"COLEGIO PORCECITO";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";34;46,29;43,47;46,62;46,44;45,68;42,94;45,85;8,23;8,16;8,53;7,54;6,25;12;8,12;"20152"
"112649";"COLEGIO ROBERTO LOPEZ GOMEZ";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";20;49,05;50,55;44,7;49,5;53,1;51,55;45,05;6,75;8,42;10,47;8,33;9,43;8,39;9,11;"20152"
"112656";"COLEGIO ROBERTO LOPEZ GOMEZ";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"SABATINA - DOMINICAL";34;43,65;41,12;40,88;42,29;42,24;43,06;41,35;7,21;10,71;10,89;6,87;5,11;12,83;8,57;"20152"
"118349";"COLEGIO BOTERO";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";19;50,05;50,11;50,16;50,42;46,95;51,58;49,26;6,34;9,46;9,73;7,58;7,31;11,28;8,16;"20152"
"132258";"I.E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"SABATINA - DOMINICAL";31;44,74;42,97;42,87;43,32;43,84;43,52;43,58;5,72;8,61;10,84;7,96;4,75;10,99;8,94;"20152"
"151985";"COLEGIO ROBERTO LOPEZ GOMEZ";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";23;41;38,65;36,22;36,7;42,35;38,52;37,39;6,57;6,25;9,3;6,66;4,78;6,9;8,04;"20152"
"168781";"LICEO PEDRO PABLO CASTRILLON";"05690";"SANTO DOMINGO";"ANTIOQUIA";"A";"OFICIAL";"SABATINA - DOMINICAL";24;43,71;41,08;43,25;40,42;44,04;41,67;44,71;5,8;7,32;9,02;5,63;5,78;7,67;8,96;"20152"
"002675";"LICEO PBRO LUIS RODOLFO GOMEZ RAMIREZ";"05697";"SANTUARIO";"ANTIOQUIA";"A";"OFICIAL";"TARDE";124;52,4;52,56;51,71;49,94;50,77;53,98;50,86;7,76;10,78;9,81;9,89;7,98;12,75;8,97;"20152"
"002683";"COLEGIO  MARIA AUXILIADORA";"05697";"SANTUARIO";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";34;57,94;60,41;58,97;57,53;61;61,65;57,38;7,7;11,28;8,67;9,45;10,94;12,03;8,08;"20152"
"024653";"I.E. TECNICO INDUSTRIAL JOSE MARIA CORDOBA";"05697";"SANTUARIO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";120;51,25;52,55;52,13;51,18;48,83;54;51,91;7,28;8,96;9,97;7,9;8,78;10,37;8,65;"20152"
"049171";"LICEO PBRO LUIS RODOLFO GOMEZ RAMIREZ";"05697";"SANTUARIO";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";24;44,54;44,29;45,29;44,92;44,13;46,83;45,58;12,47;10,22;10,51;8,28;6,56;11,07;9,96;"20152"
"117333";"COLEGIO PBRO JESUS ANTONIO GOMEZ";"05697";"SANTUARIO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";20;56,3;57,3;55,25;53,45;49,65;58,35;53,7;9,17;11,5;9,91;8,88;5,73;14,86;9,35;"20152"
"129775";"INSTITUTO REGIONAL COREDI";"05697";"SANTUARIO";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";54;43,81;39,2;41,74;42,13;44,35;39,44;42,54;7,02;7,94;7,54;6,78;5,22;8,96;7,32;"20152"
"155671";"INSTITUTO IBEROLATINO DE EDUCACIÓN SAS INIDE - SEDE PRINCIPAL";"05697";"SANTUARIO";"ANTIOQUIA";"A";"NO OFICIAL";"TARDE";44;44,7;44,8;42,43;42,75;45,05;45,23;42,98;7,93;9,09;9,33;6,37;5,42;9,87;9,05;"20152"
"002691";"COLEGIO LIBORIO BATALLER";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";45;45,13;44,38;46,27;44,87;45,76;45,38;46,36;8,76;8,43;8,08;7,74;7,34;9,47;7,44;"20152"
"082420";"INSTITUTO PARROQUIAL PBRO. JORGE MIRA BALBIN";"05736";"SEGOVIA";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";18;48,33;45,67;45,94;43,44;49,78;46,5;46;9,69;12,43;11,1;10,47;8,38;13,99;10,62;"20152"
"110734";"COLEGIO LIBORIO BATALLER";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";49;43,63;39,22;40,88;40,14;43,41;38,63;41,47;6,43;8,57;8,63;7,63;4,33;10,41;7,96;"20152"
"120337";"COLEGIO SANTO DOMINGO SAVIO";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";45;48,82;47,56;49,51;46,36;47,33;47,73;48,93;7,47;9,78;8,98;7,41;5,73;10,53;8,84;"20152"
"132084";"COLEGIO FRAY MARTIN DE PORRES";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";5;49,2;49;50;49,8;44,8;48,4;49,8;9,76;8,43;9,43;11,12;5,02;8,82;10,92;"20152"
"172593";"COLEGIO SANTO DOMINGO SAVIO";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";35;44,46;44,23;43,31;43,03;46,2;44,37;43,57;8,64;7,54;9,3;7,73;6,4;8,98;8,65;"20152"
"172650";"COLEGIO LIBORIO BATALLER";"05736";"SEGOVIA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";41;45,83;42,76;44,15;43,2;46,68;43,73;44,59;8,32;9,26;9,61;7,11;7,28;9,82;9,55;"20152"
"002717";"I. E.T. INDUSTRIAL ANTONIO ALVAREZ RESTREPO - SEDE PRINCIPAL";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";46;49,96;52,35;50,78;49,74;48,35;54,26;50,72;8,01;8,66;9,69;7,79;6,82;10,52;8,68;"20152"
"002733";"I. E. BRAULIO MEJIA";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";32;51,66;52,94;52,59;49,16;49,56;52,84;52,88;8,44;10,7;10,57;7,85;8,24;10,94;9,77;"20152"
"002741";"I. E. TECNICO AGROPECUARIO Y EN SALUD DE SONSÓN";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";64;52,22;50,36;54,55;51,13;47,8;52,25;53,75;8,99;9,12;9,76;8,29;9,14;11,07;9,23;"20152"
"056986";"I. E. INTEGRAL PARA JOVENES Y ADULTOS CELIA RAMOS TORO";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";4;51;47;53,25;48,75;55,75;48,5;53,25;9,63;9,87;12,18;7,89;8,3;13,2;7,54;"20152"
"072645";"I. E. R. SAN MIGUEL";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";12;44,58;45,33;46,33;45,08;47,83;45,67;46,92;7,54;10,08;10,24;6,4;8,53;9,82;8,74;"20152"
"075788";"I. E. ESCUELA NORMAL SUPERIOR PRESBITERO JOSE GOMEZ ISAZA";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";29;50,45;52,24;52,31;49,66;48,97;54,03;51,62;7,5;9,53;10,25;9,16;7;11,08;8,51;"20152"
"104323";"I. E. R. LA DANTA";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";26;48,92;46,69;47,88;44,5;48,19;46,96;48,35;7,05;9,37;9,16;7,8;7,42;12,84;8,67;"20152"
"127605";"I. E. ROSA MARIA HENAO PAVAS";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";15;50,33;51,47;51,2;49,93;49,47;51,8;50,93;7,72;9,54;9,95;9,95;8,98;10,78;8,29;"20152"
"129999";"INSTITUTO REGIONAL COREDI";"05756";"SONSON";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";87;42,8;41,18;41,59;43,68;44,8;41,87;42,33;8,32;9,11;9,45;7,02;5,68;10,28;8,93;"20152"
"138313";"I. E. R. JERUSALEN";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";12;46,17;44,42;43,5;45,08;47,17;44,17;43,17;5,87;4,81;8,35;6,04;6,56;5,84;7,63;"20152"
"162719";"I. E. R. LA SOLEDAD";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";6;40,5;38,33;36,67;38,33;45,83;40;37,33;5,65;6,71;11,76;9,91;6,08;9,53;9,77;"20152"
"172783";"C. E. R. CHAVERRAS";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";1;30;44;29;40;50;44;22;0;0;0;0;0;0;0;"20152"
"172825";"C. E. R. LOS PLANES";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";1;40;30;31;40;49;28;31;0;0;0;0;0;0;0;"20152"
"172833";"C. E. R. LAUREANO GOMEZ";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";1;46;39;36;44;41;37;35;0;0;0;0;0;0;0;"20152"
"186155";"C. E. R. ALTO DE SABANA";"05756";"SONSON";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";4;49,75;46;50,75;46,5;46,25;47;50,25;4,5;9,38;6,7;4,65;7,09;10,42;4,03;"20152"
"002766";"ESCUELA NORMAL SUPERIOR SANTA TERESITA";"05761";"SOPETRAN";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";67;49,6;50,6;51,94;48,1;47,75;51,79;50,12;9,38;9,45;9,97;9,19;6,68;11,59;9,8;"20152"
"002774";"COLEGIO JOSE MARIA VILLA";"05761";"SOPETRAN";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";44;45,39;45,16;43,52;43,66;43,68;45,14;43,07;6,73;9,5;8,71;8,82;5,91;10,59;8,77;"20152"
"046086";"I.E.R.HORIZONTES";"05761";"SOPETRAN";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";3;52;53,33;62,33;53,67;45,67;54,67;61;3,61;5,86;4,93;10,07;6,66;11,02;1,73;"20152"
"095653";"COLEGIO JOSE MARIA VILLA";"05761";"SOPETRAN";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";59;39,29;38,8;38,34;39,07;44,02;39,27;39,36;8,99;7,5;9,8;7,23;6,96;8,94;8,4;"20152"
"144691";"C. E. R. SANTA BARBARA";"05761";"SOPETRAN";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";14;44;40,79;39,71;40,93;42,86;40,43;40,14;4,61;6,44;9,02;6,43;3,76;10,61;7,26;"20152"
"002782";"INSTITUTO AGRICOLA";"05789";"TAMESIS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";51;48,96;49,78;51,39;51,29;47,29;50,69;50,43;8,45;10,19;10,57;8,68;6,51;10,74;8,86;"20152"
"002790";"COLEGIO RAFAEL J. MEJIA";"05789";"TAMESIS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";68;50,25;52,19;50,91;49,59;47,93;54,12;50,65;7,94;10,67;9,63;8,34;6,52;12,09;9,17;"20152"
"036285";"I. E.  RURAL SANTIAGO ANGEL SANTAMARIA";"05789";"TAMESIS";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";39;45,72;42,92;43,72;44;44,92;43,67;44,51;8,23;9,06;9,21;7,78;6,67;10,26;8,28;"20152"
"039123";"I. E. R.  SAN PABLO";"05789";"TAMESIS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";8;52,13;54,88;53,38;53,25;48,5;55,5;50,63;7,7;8,94;8;7,69;6,37;7,09;5,58;"20152"
"101386";"COLEGIO RAFAEL J. MEJIA";"05789";"TAMESIS";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";30;45,1;43,6;44,7;44,07;45,7;44,97;44,6;7,2;7,89;9,41;7,4;9,62;8,81;8,48;"20152"
"036087";"LICEO RAFAEL NUÑEZ";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";45;49,84;50,29;50,2;47,36;47,33;50,96;49,71;7,1;9,59;11,07;7,95;6,99;9,58;10,49;"20152"
"067546";"I. E. LA CAUCANA";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";33;44,24;40,79;42,03;42,42;44,91;41,42;42,91;6,59;6,73;8,75;5,23;6,54;8,17;7,9;"20152"
"086017";"I.E. LA INMACULADA";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"TARDE";36;47,39;44,5;46,53;45,58;45,69;46;46,17;7,3;10,21;9,35;8,86;6,09;12;8,3;"20152"
"110049";"COLEGIO ANTONIO ROLDAN BETANCUR";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";84;49,81;50,23;49,96;47,67;48,32;51,69;49,68;7,89;9,68;7,73;6,96;7,67;11,42;7,22;"20152"
"134999";"COLEGIO ANTONIO ROLDAN BETANCUR";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";34;42,03;40;38,74;40,71;44,15;39,44;39,38;6,26;7,66;7,06;4,43;4,71;8,06;6,14;"20152"
"154617";"COLEGIO ANTONIO ROLDAN BETANCUR";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"SABATINA - DOMINICAL";111;43,51;40,61;40,26;41,23;44,53;40,85;40,55;6,46;8,66;8,72;5,59;5,79;9,71;7,74;"20152"
"186395";"I. E. LA CAUCANA";"05790";"TARAZA";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";16;42,13;38,19;39,81;41,19;42,88;37,81;39,63;6,84;7,21;7,51;5,96;6,51;8;6,81;"20152"
"038943";"LICEO JOSE PRIETO ARANGO";"05792";"TARSO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";54;49,67;49,07;50,72;50,24;48,96;49,87;50,43;8,64;9,88;10,85;8,44;7,81;11,32;9,3;"20152"
"085993";"LICEO JOSE PRIETO ARANGO";"05792";"TARSO";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";13;38,46;39,08;40,77;39,15;43;39,23;40,62;6,65;9,49;7,74;5,49;3,89;8,08;7,74;"20152"
"002808";"COLEGIO SANTO TOMAS DE AQUINO";"05809";"TITIRIBI";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";65;49,11;49,18;49,22;47,71;48,62;50,32;49,37;8,39;9,22;11,66;8,95;6,81;11,03;11,07;"20152"
"126474";"E U BENJAMIN CORREA";"05809";"TITIRIBI";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";26;50;45,96;47,88;45,54;42,62;47;49,08;8,15;9,97;8,85;5,34;4,56;11,51;9,23;"20152"
"141176";"INSTITUTO ARQUIDIOCESANO URBANO Y RURAL IAUR - SEDE PRINCIPAL";"05809";"TITIRIBI";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";4;42;43;41,75;37,25;42;40,5;42;10,8;4,08;8,85;6,4;7,16;5,07;8,76;"20152"
"036095";"I. E. J. EMILIO VALDERRAMA AGUDELO";"05819";"TOLEDO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";39;47,13;45,33;47,67;44,49;46,05;45,85;46,97;8,6;8,24;8,44;6,56;6,83;9,68;8,01;"20152"
"130005";"INSTITUTO REGIONAL COREDI - SEDE PRINCIPAL";"05819";"TOLEDO";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";6;40,67;41,17;43;45,67;47,83;42,67;42,83;5,05;6,31;6,23;3,5;3,54;6,02;6,34;"20152"
"036012";"I.E. CURRULAO";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";58;48,24;47,21;48,81;47,84;47,43;48,45;48,66;6,29;8,21;8,44;6,85;6,28;9,32;7,88;"20152"
"047019";"I.E. EL TRES - SEDE PRINCIPAL";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";46;43,91;45,33;42,78;44,15;45,02;45,13;43,02;5,12;6,6;7,31;6,74;5,11;8,18;6,36;"20152"
"051110";"I.E. SAN MARTIN DE PORRES";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"NOCHE";15;37,67;35,47;36,4;37,87;45;31,8;36,73;13,21;10,08;10,91;7,4;4,94;11,47;10,62;"20152"
"059279";"I.E. DE DESARROLLO RURAL DE TURBO";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";17;44;43;45,76;44,71;45,12;42,12;46,24;8,48;10,34;10,11;5,35;5,77;10,45;9,89;"20152"
"062117";"I.E. NUEVA COLONIA";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";61;42,77;41,7;40,15;42,97;42,54;42,25;40,69;6,58;8,45;8,6;6,49;5,92;9,84;7,82;"20152"
"072652";"I.E. TURBO";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"TARDE";97;45,86;44,69;44,96;44,63;46,34;44,93;45,15;7,05;9,22;10,14;8,13;6,29;10,46;8,67;"20152"
"075739";"COL. ADVENTISTA DE TURBO";"05837";"TURBO";"ANTIOQUIA";"A";"NO OFICIAL";"TARDE";11;44,18;44,64;42,82;42,45;44,82;44,73;42,18;6,9;7,72;6,03;7,01;4,85;8,74;6,43;"20152"
"075762";"I.E. NORMAL SUPERIOR DE URABA";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";87;49,53;47,18;48,97;48,97;47,72;47,06;48,98;7,21;8,78;9,59;7,36;8,01;10,05;8,77;"20152"
"082453";"I.E. FRANCISCO LUIS VALDERRAMA VALDERRAMA";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"TARDE";155;44,99;43,64;44,37;44,19;45,93;43,96;44,79;7,04;7,24;9,25;6,99;6,33;7,97;8,8;"20152"
"085985";"I.E. ANGEL MILAN PEREA";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";83;44,27;42,12;42,25;42,42;45,78;42,37;43,34;7,61;6,77;9,33;6,83;6,48;7,67;8,93;"20152"
"089938";"I.E. RIO GRANDE - SEDE PRINCIPAL";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";33;45,91;46;46,79;44,91;45,36;45,94;46,03;6,42;6,4;8,21;7,88;6,14;8,23;7,1;"20152"
"090134";"I.E. PIEDRECITAS";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";17;43,65;41,29;38,35;42;42,06;41,41;38,88;4,54;7,21;9,45;6,28;4,53;8,92;8,2;"20152"
"093435";"COL. DIOCESANO NUESTRA SENORA DEL CARMEN";"05837";"TURBO";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";21;51,29;50,76;49,62;49,67;49,1;50,24;49,33;9,58;8,38;13,36;7,88;9,4;11,5;11,12;"20152"
"093658";"COL. EL CARMELO CONURABA";"05837";"TURBO";"ANTIOQUIA";"A";"NO OFICIAL";"MAÑANA";3;51;41;43;46;46;44;45,67;9,85;9,85;11,27;4,58;6,93;8,89;12,7;"20152"
"115071";"I.E. SANTA FE";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";41;45,61;42,85;41,73;43,73;45,37;42,78;42,37;6,51;6,61;8,82;8,07;5;8,39;7,81;"20152"
"116921";"I.E. EL DOS";"05837";"TURBO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";47;44,98;44,49;44,74;45,17;43,98;44,91;44,36;8,15;7,4;8,28;7,4;5,49;8,13;7,88;"20152"
"125799";"INSTITUCIÓN EDUCATIVA INTEGRADA LA LIBERTAD - SEDE PRINCIPAL";"05837";"TURBO";"ANTIOQUIA";"A";"NO OFICIAL";"SABATINA - DOMINICAL";10;43,6;38,6;39;39;44;38,9;38,7;6,22;8,17;9,74;5,79;7,27;12,7;8,29;"20152"
